"","lambda","type","precision","recall"
"108",0.4,"quarter-PC",0.144039949287174,0.00817522321428571
"109",0.414285714285714,"quarter-PC",0.149030958258846,0.00771264097744361
"110",0.428571428571429,"quarter-PC",0.154044003718624,0.0072999882518797
"111",0.442857142857143,"quarter-PC",0.160100529819318,0.00692257988721805
"112",0.457142857142857,"quarter-PC",0.165640738668159,0.00652020676691729
"113",0.471428571428571,"quarter-PC",0.171114857918329,0.00611049107142857
"114",0.485714285714286,"quarter-PC",0.176215434664739,0.00572720864661654
"115",0.5,"quarter-PC",0.182859715829498,0.00536742246240601
"116",0.514285714285714,"quarter-PC",0.187740728513261,0.00501057330827068
"117",0.528571428571429,"quarter-PC",0.193679732604072,0.00468015742481203
"118",0.542857142857143,"quarter-PC",0.200521007280743,0.00440848214285714
"119",0.557142857142857,"quarter-PC",0.20541660500222,0.0040765977443609
"120",0.571428571428571,"quarter-PC",0.211020509019026,0.00376233552631579
"121",0.585714285714286,"quarter-PC",0.217343376814257,0.00347450657894737
"122",0.6,"quarter-PC",0.224241805371183,0.00322485902255639
"123",0.614285714285714,"quarter-PC",0.231404011461318,0.00296493186090226
"124",0.628571428571429,"quarter-PC",0.238290248272332,0.002734375
"125",0.642857142857143,"quarter-PC",0.245220641080926,0.00250528665413534
"126",0.657142857142857,"quarter-PC",0.254448398576512,0.00230997415413534
"127",0.671428571428571,"quarter-PC",0.260445426099761,0.00207794877819549
"128",0.685714285714286,"quarter-PC",0.267883364799664,0.00187529370300752
"129",0.7,"quarter-PC",0.272946859903382,0.0016594219924812
"130",0.714285714285714,"quarter-PC",0.276649746192893,0.0014406132518797
"131",0.728571428571429,"quarter-PC",0.286372613561554,0.00127760808270677
"132",0.742857142857143,"quarter-PC",0.291747384734599,0.00110579182330827
"133",0.757142857142857,"quarter-PC",0.303457688808007,0.000979499530075188
"134",0.771428571428571,"quarter-PC",0.30828729281768,0.000819431390977444
"135",0.785714285714286,"quarter-PC",0.313245033112583,0.000694607612781955
"136",0.8,"quarter-PC",0.328419328419328,0.000588874530075188
"137",0.814285714285714,"quarter-PC",0.336831059811123,0.000471393327067669
"138",0.828571428571429,"quarter-PC",0.352192362093352,0.000365660244360902
"139",0.842857142857143,"quarter-PC",0.361974405850091,0.000290765977443609
"140",0.857142857142857,"quarter-PC",0.389162561576355,0.00023202537593985
"141",0.871428571428571,"quarter-PC",0.457337883959044,0.000196781015037594
"142",0.885714285714286,"quarter-PC",0.493273542600897,0.000161536654135338
"143",0.9,"quarter-PC",0.547058823529412,0.000136571898496241
"144",0.914285714285714,"quarter-PC",0.550387596899225,0.000104264567669173
"145",0.928571428571429,"quarter-PC",0.521276595744681,7.19572368421053e-05
"146",0.942857142857143,"quarter-PC",0.597222222222222,6.31461466165414e-05
"147",0.957142857142857,"quarter-PC",0.622641509433962,4.84609962406015e-05
"148",0.971428571428571,"quarter-PC",NA,0
"149",0.985714285714286,"quarter-PC",NA,0
"150",1,"quarter-PC",NA,0
"151",0.3,"exonic rate",0.0565789993286735,0.00841605968045113
"152",0.314285714285714,"exonic rate",0.0566305482631744,0.00820459351503759
"153",0.328571428571429,"exonic rate",0.0566000416406413,0.0079843162593985
"154",0.342857142857143,"exonic rate",0.0565957174270404,0.00778606672932331
"155",0.357142857142857,"exonic rate",0.0568464684789403,0.00761278195488722
"156",0.371428571428571,"exonic rate",0.0571261036749698,0.00743949718045113
"157",0.385714285714286,"exonic rate",0.0575291776725352,0.00726033834586466
"158",0.4,"exonic rate",0.0579569311978885,0.00709439614661654
"159",0.414285714285714,"exonic rate",0.0579443664509076,0.00684915413533835
"160",0.428571428571429,"exonic rate",0.0581869834710744,0.0066171287593985
"161",0.442857142857143,"exonic rate",0.0583556518579331,0.00636748120300752
"162",0.457142857142857,"exonic rate",0.0585882485493775,0.00610902255639098
"163",0.471428571428571,"exonic rate",0.0585859785610357,0.00579476033834586
"164",0.485714285714286,"exonic rate",0.0586376073214454,0.00547609257518797
"165",0.5,"exonic rate",0.0585619472725145,0.00514420817669173
"166",0.514285714285714,"exonic rate",0.0586632731704694,0.00480644971804511
"167",0.528571428571429,"exonic rate",0.0589464316805633,0.00447456531954887
"168",0.542857142857143,"exonic rate",0.0591457889968183,0.00412212171052632
"169",0.557142857142857,"exonic rate",0.0594178438489816,0.00377408364661654
"170",0.571428571428571,"exonic rate",0.0589015924867293,0.00338933270676692
"171",0.585714285714286,"exonic rate",0.0590144333418738,0.00304423167293233
"172",0.6,"exonic rate",0.0588799079901601,0.00270647321428571
"173",0.614285714285714,"exonic rate",0.0588425942597861,0.00239955357142857
"174",0.628571428571429,"exonic rate",0.0596388243447067,0.0021484375
"175",0.642857142857143,"exonic rate",0.0593706617306802,0.00188410479323308
"176",0.657142857142857,"exonic rate",0.0586683549646513,0.00163298872180451
"177",0.671428571428571,"exonic rate",0.0579281183932347,0.00140830592105263
"178",0.685714285714286,"exonic rate",0.0587705315683693,0.0012453007518797
"179",0.7,"exonic rate",0.0592717356432467,0.00108523261278195
"180",0.714285714285714,"exonic rate",0.0589869432354848,0.000935444078947368
"181",0.728571428571429,"exonic rate",0.0583767361111111,0.000790061090225564
"182",0.742857142857143,"exonic rate",0.0584187978709594,0.000660831766917293
"183",0.757142857142857,"exonic rate",0.0591523055426176,0.000559504229323308
"184",0.771428571428571,"exonic rate",0.0626193203512791,0.000481672932330827
"185",0.785714285714286,"exonic rate",0.0631979092421003,0.000390625
"186",0.8,"exonic rate",0.0660752523707556,0.000317199248120301
"187",0.814285714285714,"exonic rate",0.0688816855753647,0.000249647556390977
"188",0.828571428571429,"exonic rate",0.0694830461367426,0.000183564379699248
"189",0.842857142857143,"exonic rate",0.0783699059561129,0.000146851503759398
"190",0.857142857142857,"exonic rate",0.0817073170731707,9.8390507518797e-05
"191",0.871428571428571,"exonic rate",0.0987202925045704,7.92998120300752e-05
"192",0.885714285714286,"exonic rate",0.103448275862069,5.28665413533835e-05
"193",0.9,"exonic rate",0.107296137339056,3.67128759398496e-05
"194",0.914285714285714,"exonic rate",0.109677419354839,2.49647556390977e-05
"195",0.928571428571429,"exonic rate",0.099009900990099,1.46851503759398e-05
"196",0.942857142857143,"exonic rate",0.0769230769230769,8.81109022556391e-06
"197",0.957142857142857,"exonic rate",0.0689655172413793,5.87406015037594e-06
"198",0.971428571428571,"exonic rate",0,0
"199",0.985714285714286,"exonic rate",NA,0
"200",1,"exonic rate",NA,0
"201",0.3,"expeff",0.0563956815690687,0.00853794642857143
"202",0.314285714285714,"expeff",0.0566230519705973,0.00838228383458647
"203",0.328571428571429,"expeff",0.0569395017793594,0.00824718045112782
"204",0.342857142857143,"expeff",0.0571461137534065,0.00809886043233083
"205",0.357142857142857,"expeff",0.0571582893817119,0.00792557565789474
"206",0.371428571428571,"expeff",0.0572837098434368,0.0077640390037594
"207",0.385714285714286,"expeff",0.0574234982999622,0.00758928571428571
"208",0.4,"expeff",0.0572455910050796,0.00736460291353383
"209",0.414285714285714,"expeff",0.0573308270676692,0.00716635338345865
"210",0.428571428571429,"expeff",0.0575604081335886,0.00697544642857143
"211",0.442857142857143,"expeff",0.0578381834823276,0.00677425986842105
"212",0.457142857142857,"expeff",0.0582199827689737,0.00654957706766917
"213",0.471428571428571,"expeff",0.0585084634884291,0.00630433505639098
"214",0.485714285714286,"expeff",0.0586699015270444,0.00603706531954887
"215",0.5,"expeff",0.0590196932598279,0.00576979558270677
"216",0.514285714285714,"expeff",0.0592953308507591,0.00547168703007519
"217",0.528571428571429,"expeff",0.0596215152953944,0.00516329887218045
"218",0.542857142857143,"expeff",0.0601893227789228,0.00484609962406015
"219",0.557142857142857,"expeff",0.0606312456713169,0.00449953007518797
"220",0.571428571428571,"expeff",0.0608916038471536,0.00412799577067669
"221",0.585714285714286,"expeff",0.0603767278630601,0.00371387453007519
"222",0.6,"expeff",0.0602262142381903,0.00332324953007519
"223",0.614285714285714,"expeff",0.0602010679872319,0.00296346334586466
"224",0.628571428571429,"expeff",0.0606466744848383,0.00265801221804511
"225",0.642857142857143,"expeff",0.0607642195893177,0.00234228148496241
"226",0.657142857142857,"expeff",0.0615351163296369,0.00207794877819549
"227",0.671428571428571,"expeff",0.0606544293695132,0.00178571428571429
"228",0.685714285714286,"expeff",0.0596454760667475,0.00151697603383459
"229",0.7,"expeff",0.0595262062948795,0.00130257283834586
"230",0.714285714285714,"expeff",0.0604391280396632,0.00112781954887218
"231",0.728571428571429,"expeff",0.0593679880329095,0.00093250704887218
"232",0.742857142857143,"expeff",0.0577982683009108,0.000754816729323308
"233",0.757142857142857,"expeff",0.0601339346726801,0.000646146616541353
"234",0.771428571428571,"expeff",0.0634113258731774,0.00054922462406015
"235",0.785714285714286,"expeff",0.0630533362124811,0.000428806390977444
"236",0.8,"expeff",0.0657223796033994,0.000340695488721805
"237",0.814285714285714,"expeff",0.0708782742681048,0.000270206766917293
"238",0.828571428571429,"expeff",0.0791290493892724,0.000218808740601504
"239",0.842857142857143,"expeff",0.0841698841698842,0.000160068139097744
"240",0.857142857142857,"expeff",0.0937880633373934,0.000113075657894737
"241",0.871428571428571,"expeff",0.100970873786408,7.63627819548872e-05
"242",0.885714285714286,"expeff",0.116564417177914,5.58035714285714e-05
"243",0.9,"expeff",0.100456621004566,3.23073308270677e-05
"244",0.914285714285714,"expeff",0.114864864864865,2.49647556390977e-05
"245",0.928571428571429,"expeff",0.0925925925925926,1.46851503759398e-05
"246",0.942857142857143,"expeff",0.0823529411764706,1.02796052631579e-05
"247",0.957142857142857,"expeff",0.0677966101694915,5.87406015037594e-06
"248",0.971428571428571,"expeff",0,0
"249",0.985714285714286,"expeff",NA,0
"250",1,"expeff",NA,0
"251",0.3,"RIN",0.0566491063955492,0.0084483670112782
"252",0.314285714285714,"RIN",0.0567398815898483,0.00824718045112782
"253",0.328571428571429,"RIN",0.0569018055181277,0.00806214755639098
"254",0.342857142857143,"RIN",0.0570730411686587,0.00788886278195489
"255",0.357142857142857,"RIN",0.0574106364428945,0.00773613721804511
"256",0.371428571428571,"RIN",0.0575955537128962,0.00754816729323308
"257",0.385714285714286,"RIN",0.0580923389142567,0.0073983787593985
"258",0.4,"RIN",0.0582661794288843,0.00718838110902256
"259",0.414285714285714,"RIN",0.058478523374159,0.00696957236842105
"260",0.428571428571429,"RIN",0.0590236913472855,0.00677572838345865
"261",0.442857142857143,"RIN",0.0595641388140521,0.00655838815789474
"262",0.457142857142857,"RIN",0.0594930521611619,0.00625587406015038
"263",0.471428571428571,"RIN",0.0598584309924516,0.00598566729323308
"264",0.485714285714286,"RIN",0.0597000995520159,0.00563616071428571
"265",0.5,"RIN",0.0600016538493343,0.00532777255639098
"266",0.514285714285714,"RIN",0.0594124201850116,0.0049327420112782
"267",0.528571428571429,"RIN",0.059852985984156,0.00461554276315789
"268",0.542857142857143,"RIN",0.0595993632811693,0.00423372885338346
"269",0.557142857142857,"RIN",0.0599272102538599,0.00389303336466165
"270",0.571428571428571,"RIN",0.0598914234485507,0.00353177866541353
"271",0.585714285714286,"RIN",0.0596519381346319,0.00316611842105263
"272",0.6,"RIN",0.0593869731800766,0.00282248590225564
"273",0.614285714285714,"RIN",0.0592782611710057,0.00251116071428571
"274",0.628571428571429,"RIN",0.0596324883438467,0.00223507988721805
"275",0.642857142857143,"RIN",0.0597187097919162,0.0019766212406015
"276",0.657142857142857,"RIN",0.0594386071773006,0.00171963110902256
"277",0.671428571428571,"RIN",0.0590574201847737,0.00148320018796992
"278",0.685714285714286,"RIN",0.0586736404479313,0.00128495065789474
"279",0.7,"RIN",0.0596562184024267,0.00112635103383459
"280",0.714285714285714,"RIN",0.0596110357304387,0.000967751409774436
"281",0.728571428571429,"RIN",0.059012187299551,0.00081062030075188
"282",0.742857142857143,"RIN",0.0584144645340751,0.000678453947368421
"283",0.757142857142857,"RIN",0.060384263494968,0.000581531954887218
"284",0.771428571428571,"RIN",0.060941308831802,0.000477267387218045
"285",0.785714285714286,"RIN",0.061877667140825,0.00038328242481203
"286",0.8,"RIN",0.065377532228361,0.000312793703007519
"287",0.814285714285714,"RIN",0.0704918032786885,0.000252584586466165
"288",0.828571428571429,"RIN",0.0760992108229989,0.000198249530075188
"289",0.842857142857143,"RIN",0.0729684908789386,0.000129229323308271
"290",0.857142857142857,"RIN",0.0797385620915033,8.95794172932331e-05
"291",0.871428571428571,"RIN",0.0789473684210526,5.72720864661654e-05
"292",0.885714285714286,"RIN",0.0936555891238671,4.55239661654135e-05
"293",0.9,"RIN",0.0938967136150235,2.93703007518797e-05
"294",0.914285714285714,"RIN",0.0816326530612245,1.76221804511278e-05
"295",0.928571428571429,"RIN",0.0857142857142857,1.32166353383459e-05
"296",0.942857142857143,"RIN",0.0779220779220779,8.81109022556391e-06
"297",0.957142857142857,"RIN",0.0666666666666667,5.87406015037594e-06
"298",0.971428571428571,"RIN",0,0
"299",0.985714285714286,"RIN",NA,0
"300",1,"RIN",NA,0
"301",0.3,"gene GC%",0.056525520101679,0.00868626644736842
"302",0.314285714285714,"gene GC%",0.0567846751674445,0.00854088345864662
"303",0.328571428571429,"gene GC%",0.0570508602986622,0.00840431156015038
"304",0.342857142857143,"gene GC%",0.057190308316182,0.00824277490601504
"305",0.357142857142857,"gene GC%",0.0573709076529232,0.00809592340225564
"306",0.371428571428571,"gene GC%",0.0573779204489891,0.00792704417293233
"307",0.385714285714286,"gene GC%",0.0574311467745268,0.00775669642857143
"308",0.4,"gene GC%",0.0577568988026825,0.00760103383458647
"309",0.414285714285714,"gene GC%",0.0580546032037243,0.00743509163533835
"310",0.428571428571429,"gene GC%",0.0582937380327636,0.00724271616541353
"311",0.442857142857143,"gene GC%",0.0581749654303161,0.0069813204887218
"312",0.457142857142857,"gene GC%",0.0584517966584442,0.00675076362781955
"313",0.471428571428571,"gene GC%",0.058923182804807,0.00653782894736842
"314",0.485714285714286,"gene GC%",0.0588642275972768,0.00624706296992481
"315",0.5,"gene GC%",0.0592991129853134,0.00598860432330827
"316",0.514285714285714,"gene GC%",0.0593279044349687,0.00565965695488722
"317",0.528571428571429,"gene GC%",0.0593614052368054,0.00531015037593985
"318",0.542857142857143,"gene GC%",0.0600461486974442,0.0050061677631579
"319",0.557142857142857,"gene GC%",0.0605288187178999,0.00467281484962406
"320",0.571428571428571,"gene GC%",0.0611121497268441,0.0043203712406015
"321",0.585714285714286,"gene GC%",0.0606233718751428,0.00389597039473684
"322",0.6,"gene GC%",0.0604502747739762,0.00350534539473684
"323",0.614285714285714,"gene GC%",0.0602946988087845,0.00313674812030075
"324",0.628571428571429,"gene GC%",0.0602054403652273,0.00278871005639098
"325",0.642857142857143,"gene GC%",0.059487142754817,0.00243920347744361
"326",0.657142857142857,"gene GC%",0.0592749836708034,0.00213228383458647
"327",0.671428571428571,"gene GC%",0.059325610842752,0.00185767152255639
"328",0.685714285714286,"gene GC%",0.0598411489500598,0.00161536654135338
"329",0.7,"gene GC%",0.0593914755764467,0.00137306156015038
"330",0.714285714285714,"gene GC%",0.0591963020949825,0.00116600093984962
"331",0.728571428571429,"gene GC%",0.0592783505154639,0.000979499530075188
"332",0.742857142857143,"gene GC%",0.0597174657534247,0.000819431390977444
"333",0.757142857142857,"gene GC%",0.0599763251348152,0.000669642857142857
"334",0.771428571428571,"gene GC%",0.0622945430637738,0.00055656719924812
"335",0.785714285714286,"gene GC%",0.0633817645820173,0.000442023026315789
"336",0.8,"gene GC%",0.0636413945766464,0.000337758458646617
"337",0.814285714285714,"gene GC%",0.0705128205128205,0.000274612312030075
"338",0.828571428571429,"gene GC%",0.0760295670538543,0.000211466165413534
"339",0.842857142857143,"gene GC%",0.0851393188854489,0.000161536654135338
"340",0.857142857142857,"gene GC%",0.0845771144278607,9.9859022556391e-05
"341",0.871428571428571,"gene GC%",0.0874751491053678,6.46146616541353e-05
"342",0.885714285714286,"gene GC%",0.103448275862069,4.84609962406015e-05
"343",0.9,"gene GC%",0.108490566037736,3.37758458646617e-05
"344",0.914285714285714,"gene GC%",0.0993377483443709,2.20277255639098e-05
"345",0.928571428571429,"gene GC%",0.0892857142857143,1.46851503759398e-05
"346",0.942857142857143,"gene GC%",0.0769230769230769,8.81109022556391e-06
"347",0.957142857142857,"gene GC%",0.0689655172413793,5.87406015037594e-06
"348",0.971428571428571,"gene GC%",0,0
"349",0.985714285714286,"gene GC%",NA,0
"350",1,"gene GC%",NA,0
"351",0.3,"multi3",0.0563264170995521,0.00832794877819549
"352",0.314285714285714,"multi3",0.0564416551864891,0.00812235667293233
"353",0.328571428571429,"multi3",0.0564197233031603,0.00789914238721805
"354",0.342857142857143,"multi3",0.056892001077296,0.00775522791353383
"355",0.357142857142857,"multi3",0.0569227192720268,0.00755110432330827
"356",0.371428571428571,"multi3",0.0571428571428571,0.0073719454887218
"357",0.385714285714286,"multi3",0.0574218841702467,0.00718397556390977
"358",0.4,"multi3",0.0574355488663398,0.00694901315789474
"359",0.414285714285714,"multi3",0.0577775538988515,0.0067375469924812
"360",0.428571428571429,"multi3",0.0579436309242639,0.00648496240601504
"361",0.442857142857143,"multi3",0.0581896551724138,0.0062250352443609
"362",0.457142857142857,"multi3",0.0581986942046323,0.00592986372180451
"363",0.471428571428571,"multi3",0.0582057158468287,0.00563175516917293
"364",0.485714285714286,"multi3",0.0581829295756523,0.00531161889097744
"365",0.5,"multi3",0.0584281991496365,0.0050046992481203
"366",0.514285714285714,"multi3",0.0582333736840175,0.0046625352443609
"367",0.528571428571429,"multi3",0.0581033697181006,0.00430715460526316
"368",0.542857142857143,"multi3",0.05808932522718,0.00397086466165414
"369",0.557142857142857,"multi3",0.0587363219202259,0.00366541353383459
"370",0.571428571428571,"multi3",0.0582954987676741,0.00329975328947368
"371",0.585714285714286,"multi3",0.0578215527230591,0.00293115601503759
"372",0.6,"multi3",0.0576169026864124,0.00261101973684211
"373",0.614285714285714,"multi3",0.0570194700629483,0.00228794642857143
"374",0.628571428571429,"multi3",0.0578087418097371,0.00204710996240602
"375",0.642857142857143,"multi3",0.0572101790763431,0.0017827772556391
"376",0.657142857142857,"multi3",0.0572367004092182,0.00156103148496241
"377",0.671428571428571,"multi3",0.057285257199114,0.0013671875
"378",0.685714285714286,"multi3",0.0573555476781283,0.00118802866541353
"379",0.7,"multi3",0.0565514993481095,0.00101914943609023
"380",0.714285714285714,"multi3",0.0578535758032602,0.000901668233082707
"381",0.728571428571429,"multi3",0.0586807853518641,0.00078125
"382",0.742857142857143,"multi3",0.0584263827577253,0.000660831766917293
"383",0.757142857142857,"multi3",0.0596991781671577,0.000565378289473684
"384",0.771428571428571,"multi3",0.0621683093252464,0.000481672932330827
"385",0.785714285714286,"multi3",0.0610722610722611,0.000384750939849624
"386",0.8,"multi3",0.064030687518442,0.000318667763157895
"387",0.814285714285714,"multi3",0.0679130103014117,0.000261395676691729
"388",0.828571428571429,"multi3",0.0696235172769469,0.000198249530075188
"389",0.842857142857143,"multi3",0.0751988430947216,0.000152725563909774
"390",0.857142857142857,"multi3",0.087378640776699,0.000118949718045113
"391",0.871428571428571,"multi3",0.092436974789916,8.07683270676692e-05
"392",0.885714285714286,"multi3",0.0918635170603675,5.13980263157895e-05
"393",0.9,"multi3",0.105263157894737,3.81813909774436e-05
"394",0.914285714285714,"multi3",0.108974358974359,2.49647556390977e-05
"395",0.928571428571429,"multi3",0.0818181818181818,1.32166353383459e-05
"396",0.942857142857143,"multi3",0.0769230769230769,8.81109022556391e-06
"397",0.957142857142857,"multi3",0.0677966101694915,5.87406015037594e-06
"398",0.971428571428571,"multi3",0,0
"399",0.985714285714286,"multi3",NA,0
"400",1,"multi3",NA,0
"401",0.3,"multi7",0.0567342621053052,0.0083485079887218
"402",0.314285714285714,"multi7",0.0567074668413296,0.00813704182330827
"403",0.328571428571429,"multi7",0.0567591989408872,0.00793291823308271
"404",0.342857142857143,"multi7",0.0571551770603137,0.00778606672932331
"405",0.357142857142857,"multi7",0.0571947948302999,0.00757753759398496
"406",0.371428571428571,"multi7",0.0573424023880325,0.00739103618421053
"407",0.385714285714286,"multi7",0.0575816640443369,0.0072015977443609
"408",0.4,"multi7",0.0577138133903827,0.00697250939849624
"409",0.414285714285714,"multi7",0.0576767676767677,0.00670817669172932
"410",0.428571428571429,"multi7",0.057759220598469,0.00645999765037594
"411",0.442857142857143,"multi7",0.058049088860182,0.00620300751879699
"412",0.457142857142857,"multi7",0.0579885404969624,0.00591517857142857
"413",0.471428571428571,"multi7",0.0580365269097749,0.00561853853383459
"414",0.485714285714286,"multi7",0.058293442991615,0.00532924107142857
"415",0.5,"multi7",0.0583969073928364,0.00501351033834586
"416",0.514285714285714,"multi7",0.0583822450476889,0.00467428336466165
